entry,benchmark,scope,performance,family,generation,params,release
Qwen1.5-1.8B [Base (no official chat academic scores)],Qwen::C-Eval,own,0.4626666666666666,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B [Base (no official chat academic scores)],Qwen::CMMLU,own,0.4373333333333333,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B [Base (no official chat academic scores)],Qwen::HumanEval,own,0.201,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B [Base (no official chat academic scores)],Qwen::MATH,own,0.10099999999999999,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B [Base (no official chat academic scores)],Qwen::MBPP,own,0.18,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B-Chat [Instruct/chat],ARC AI2,epoch,0.18320000000000003,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B-Chat [Instruct/chat],GSM8K,epoch,0.19030000000000002,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B-Chat [Instruct/chat],HellaSwag,epoch,0.4669333333333334,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B-Chat [Instruct/chat],MATH level 5,epoch,0.0196,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B-Chat [Instruct/chat],MMLU,epoch,0.27826666666666666,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B-Chat [Instruct/chat],OLLv1: TruthfulQA,own,0.40619999999999995,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B-Chat [Instruct/chat],OLLv2: BBH,own,0.0591,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B-Chat [Instruct/chat],OLLv2: GPQA,own,0.0638,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B-Chat [Instruct/chat],OLLv2: IFEval,own,0.20190000000000002,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B-Chat [Instruct/chat],OLLv2: MMLU-PRO,own,0.08929999999999999,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B-Chat [Instruct/chat],OLLv2: MUSR,own,0.12179999999999999,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-1.8B-Chat [Instruct/chat],Winogrande,epoch,0.19340000000000002,Qwen,Qwen1.5,1.8,2024-02
Qwen1.5-14B [Base (no official chat academic scores)],BBH,epoch,0.3826666666666667,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B [Base (no official chat academic scores)],GSM8K,epoch,0.701,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B [Base (no official chat academic scores)],MMLU,epoch,0.568,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B [Base (no official chat academic scores)],Qwen::C-Eval,own,0.7160000000000001,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B [Base (no official chat academic scores)],Qwen::CMMLU,own,0.7013333333333333,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B [Base (no official chat academic scores)],Qwen::HumanEval,own,0.37799999999999995,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B [Base (no official chat academic scores)],Qwen::MATH,own,0.292,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B [Base (no official chat academic scores)],Qwen::MBPP,own,0.44,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B-Chat [Instruct/chat],ARC AI2,epoch,0.4493333333333334,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B-Chat [Instruct/chat],GSM8K,epoch,0.3063,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B-Chat [Instruct/chat],HellaSwag,epoch,0.7636,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B-Chat [Instruct/chat],MATH level 5,epoch,0.15259999999999999,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B-Chat [Instruct/chat],MMLU,epoch,0.5809333333333333,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B-Chat [Instruct/chat],OLLv1: TruthfulQA,own,0.6036,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B-Chat [Instruct/chat],OLLv2: BBH,own,0.3276,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B-Chat [Instruct/chat],OLLv2: GPQA,own,0.0268,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B-Chat [Instruct/chat],OLLv2: IFEval,own,0.4768,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B-Chat [Instruct/chat],OLLv2: MMLU-PRO,own,0.2909,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B-Chat [Instruct/chat],OLLv2: MUSR,own,0.1393,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B-Chat [Instruct/chat],Qwen::AlpacaEval 2.0,own,0.19699999999999998,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-14B-Chat [Instruct/chat],Winogrande,epoch,0.4618,Qwen,Qwen1.5,14.0,2024-02
Qwen1.5-32B [Base (no official chat academic scores)],BBH,epoch,0.5573333333333332,Qwen,Qwen1.5,32.0,2024-04
Qwen1.5-32B [Base (no official chat academic scores)],GSM8K,epoch,0.774,Qwen,Qwen1.5,32.0,2024-04
Qwen1.5-32B [Base (no official chat academic scores)],MMLU,epoch,0.6453333333333334,Qwen,Qwen1.5,32.0,2024-04
Qwen1.5-32B [Base (no official chat academic scores)],Qwen::C-Eval,own,0.7799999999999999,Qwen,Qwen1.5,32.0,2024-04
Qwen1.5-32B [Base (no official chat academic scores)],Qwen::CMMLU,own,0.7639999999999999,Qwen,Qwen1.5,32.0,2024-04
Qwen1.5-32B [Base (no official chat academic scores)],Qwen::HumanEval,own,0.37200000000000005,Qwen,Qwen1.5,32.0,2024-04
Qwen1.5-32B [Base (no official chat academic scores)],Qwen::MATH,own,0.361,Qwen,Qwen1.5,32.0,2024-04
Qwen1.5-32B [Base (no official chat academic scores)],Qwen::MBPP,own,0.494,Qwen,Qwen1.5,32.0,2024-04
Qwen1.5-32B-Chat [Instruct/chat],ARC AI2,epoch,0.5472000000000001,Qwen,Qwen1.5,32.0,2024-02
Qwen1.5-32B-Chat [Instruct/chat],HellaSwag,epoch,0.8065333333333333,Qwen,Qwen1.5,32.0,2024-02
Qwen1.5-32B-Chat [Instruct/chat],MATH level 5,epoch,0.1956,Qwen,Qwen1.5,32.0,2024-02
Qwen1.5-32B-Chat [Instruct/chat],MMLU,epoch,0.6665333333333332,Qwen,Qwen1.5,32.0,2024-02
Qwen1.5-32B-Chat [Instruct/chat],OLLv1: TruthfulQA,own,0.6695,Qwen,Qwen1.5,32.0,2024-02
Qwen1.5-32B-Chat [Instruct/chat],OLLv2: BBH,own,0.44549999999999995,Qwen,Qwen1.5,32.0,2024-02
Qwen1.5-32B-Chat [Instruct/chat],OLLv2: GPQA,own,0.07490000000000001,Qwen,Qwen1.5,32.0,2024-02
Qwen1.5-32B-Chat [Instruct/chat],OLLv2: IFEval,own,0.5532,Qwen,Qwen1.5,32.0,2024-02
Qwen1.5-32B-Chat [Instruct/chat],OLLv2: MMLU-PRO,own,0.38409999999999994,Qwen,Qwen1.5,32.0,2024-02
Qwen1.5-32B-Chat [Instruct/chat],OLLv2: MUSR,own,0.102,Qwen,Qwen1.5,32.0,2024-02
Qwen1.5-32B-Chat [Instruct/chat],Qwen::AlpacaEval 2.0,own,0.2749,Qwen,Qwen1.5,32.0,2024-04
Qwen1.5-32B-Chat [Instruct/chat],Winogrande,epoch,0.5438000000000001,Qwen,Qwen1.5,32.0,2024-02
Qwen1.5-4B [Base (no official chat academic scores)],BBH,epoch,0.10000000000000002,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B [Base (no official chat academic scores)],GSM8K,epoch,0.57,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B [Base (no official chat academic scores)],MMLU,epoch,0.41466666666666674,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B [Base (no official chat academic scores)],Qwen::C-Eval,own,0.568,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B [Base (no official chat academic scores)],Qwen::CMMLU,own,0.556,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B [Base (no official chat academic scores)],Qwen::HumanEval,own,0.256,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B [Base (no official chat academic scores)],Qwen::MATH,own,0.1,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B [Base (no official chat academic scores)],Qwen::MBPP,own,0.292,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B-Chat [Instruct/chat],ARC AI2,epoch,0.24346666666666664,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B-Chat [Instruct/chat],HellaSwag,epoch,0.5964,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B-Chat [Instruct/chat],MATH level 5,epoch,0.0279,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B-Chat [Instruct/chat],MMLU,epoch,0.4073333333333333,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B-Chat [Instruct/chat],OLLv1: TruthfulQA,own,0.44789999999999996,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B-Chat [Instruct/chat],OLLv2: BBH,own,0.163,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B-Chat [Instruct/chat],OLLv2: GPQA,own,0.022400000000000003,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B-Chat [Instruct/chat],OLLv2: IFEval,own,0.3157,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B-Chat [Instruct/chat],OLLv2: MMLU-PRO,own,0.1551,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B-Chat [Instruct/chat],OLLv2: MUSR,own,0.0736,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-4B-Chat [Instruct/chat],Winogrande,epoch,0.2991999999999999,Qwen,Qwen1.5,4.0,2024-02
Qwen1.5-7B [Base (no official chat academic scores)],BBH,epoch,0.2026666666666667,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B [Base (no official chat academic scores)],GSM8K,epoch,0.625,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B [Base (no official chat academic scores)],MMLU,epoch,0.48,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B [Base (no official chat academic scores)],Qwen::C-Eval,own,0.6546666666666666,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B [Base (no official chat academic scores)],Qwen::CMMLU,own,0.6413333333333333,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B [Base (no official chat academic scores)],Qwen::HumanEval,own,0.36,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B [Base (no official chat academic scores)],Qwen::MATH,own,0.203,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B [Base (no official chat academic scores)],Qwen::MBPP,own,0.374,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B-Chat [Instruct/chat],ARC AI2,epoch,0.4118666666666666,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B-Chat [Instruct/chat],GSM8K,epoch,0.1319,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B-Chat [Instruct/chat],HellaSwag,epoch,0.7141333333333334,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B-Chat [Instruct/chat],MATH level 5,epoch,0.06269999999999999,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B-Chat [Instruct/chat],MMLU,epoch,0.48933333333333334,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B-Chat [Instruct/chat],OLLv1: TruthfulQA,own,0.5365,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B-Chat [Instruct/chat],OLLv2: BBH,own,0.2238,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B-Chat [Instruct/chat],OLLv2: GPQA,own,0.0705,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B-Chat [Instruct/chat],OLLv2: IFEval,own,0.4371,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B-Chat [Instruct/chat],OLLv2: MMLU-PRO,own,0.2168,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B-Chat [Instruct/chat],OLLv2: MUSR,own,0.0464,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B-Chat [Instruct/chat],Qwen::AlpacaEval 2.0,own,0.132,Qwen,Qwen1.5,7.0,2024-02
Qwen1.5-7B-Chat [Instruct/chat],Winogrande,epoch,0.35599999999999987,Qwen,Qwen1.5,7.0,2024-02
Qwen2-0.5B-Instruct [Instruct/chat],GSM8K,epoch,0.401,Qwen,Qwen2,0.5,2024-06
Qwen2-0.5B-Instruct [Instruct/chat],MATH level 5,epoch,0.0287,Qwen,Qwen2,0.5,2024-06
Qwen2-0.5B-Instruct [Instruct/chat],MMLU,epoch,0.17200000000000001,Qwen,Qwen2,0.5,2024-06
Qwen2-0.5B-Instruct [Instruct/chat],OLLv2: BBH,own,0.0588,Qwen,Qwen2,0.5,2024-06
Qwen2-0.5B-Instruct [Instruct/chat],OLLv2: GPQA,own,0.0,Qwen,Qwen2,0.5,2024-06
Qwen2-0.5B-Instruct [Instruct/chat],OLLv2: IFEval,own,0.22469999999999998,Qwen,Qwen2,0.5,2024-06
Qwen2-0.5B-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.059000000000000004,Qwen,Qwen2,0.5,2024-06
Qwen2-0.5B-Instruct [Instruct/chat],OLLv2: MUSR,own,0.0241,Qwen,Qwen2,0.5,2024-06
Qwen2-0.5B-Instruct [Instruct/chat],Qwen::C-Eval,own,0.26933333333333337,Qwen,Qwen2,0.5,2024-06
Qwen2-0.5B-Instruct [Instruct/chat],Qwen::HumanEval,own,0.171,Qwen,Qwen2,0.5,2024-06
Qwen2-0.5B-Instruct [Instruct/chat],Qwen::IFEval,own,0.2,Qwen,Qwen2,0.5,2024-06
Qwen2-1.5B-Instruct [Instruct/chat],GSM8K,epoch,0.616,Qwen,Qwen2,1.5,2024-06
Qwen2-1.5B-Instruct [Instruct/chat],MATH level 5,epoch,0.0718,Qwen,Qwen2,1.5,2024-06
Qwen2-1.5B-Instruct [Instruct/chat],MMLU,epoch,0.36533333333333334,Qwen,Qwen2,1.5,2024-06
Qwen2-1.5B-Instruct [Instruct/chat],OLLv2: BBH,own,0.13699999999999998,Qwen,Qwen2,1.5,2024-06
Qwen2-1.5B-Instruct [Instruct/chat],OLLv2: GPQA,own,0.015700000000000002,Qwen,Qwen2,1.5,2024-06
Qwen2-1.5B-Instruct [Instruct/chat],OLLv2: IFEval,own,0.3371,Qwen,Qwen2,1.5,2024-06
Qwen2-1.5B-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.1668,Qwen,Qwen2,1.5,2024-06
Qwen2-1.5B-Instruct [Instruct/chat],OLLv2: MUSR,own,0.12029999999999999,Qwen,Qwen2,1.5,2024-06
Qwen2-1.5B-Instruct [Instruct/chat],Qwen::C-Eval,own,0.5173333333333333,Qwen,Qwen2,1.5,2024-06
Qwen2-1.5B-Instruct [Instruct/chat],Qwen::HumanEval,own,0.37799999999999995,Qwen,Qwen2,1.5,2024-06
Qwen2-1.5B-Instruct [Instruct/chat],Qwen::IFEval,own,0.29,Qwen,Qwen2,1.5,2024-06
Qwen2-7B-Instruct [Instruct/chat],GPQA diamond,epoch,0.0040000000000000036,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],GSM8K,epoch,0.823,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],MATH level 5,epoch,0.2764,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],MMLU,epoch,0.6066666666666666,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],OLLv2: BBH,own,0.37810000000000005,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],OLLv2: GPQA,own,0.0638,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],OLLv2: IFEval,own,0.5679,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.3164,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],OLLv2: MUSR,own,0.0737,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],Qwen::C-Eval,own,0.6960000000000001,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],Qwen::EvalPlus,own,0.703,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],Qwen::HumanEval,own,0.799,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],Qwen::LCB (Qwen2),own,0.266,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],Qwen::MATH,own,0.496,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],Qwen::MBPP,own,0.672,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],Qwen::MMLU-Pro,own,0.37888888888888883,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],Qwen::MultiPL-E,own,0.591,Qwen,Qwen2,7.0,2024-06
Qwen2-7B-Instruct [Instruct/chat],Qwen::TheoremQA,own,0.253,Qwen,Qwen2,7.0,2024-06
Qwen2.5-0.5B-Instruct [Instruct/chat],GPQA diamond,epoch,0.06399999999999999,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],GSM8K,epoch,0.496,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],LiveBench-0831,own,0.126,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],OLLv2: BBH,own,0.0843,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],OLLv2: GPQA,own,0.0101,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],OLLv2: IFEval,own,0.3071,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.0775,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],OLLv2: MUSR,own,0.009399999999999999,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],Qwen::HumanEval,own,0.354,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],Qwen::IFEval,own,0.27899999999999997,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],Qwen::LCB 2305-2409,own,0.051,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],Qwen::MATH,own,0.344,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],Qwen::MBPP,own,0.496,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],Qwen::MMLU-Pro,own,0.05555555555555554,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-0.5B-Instruct [Instruct/chat],Qwen::MultiPL-E,own,0.285,Qwen,Qwen2.5,0.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],GPQA diamond,epoch,0.06399999999999999,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],GSM8K,epoch,0.732,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],LiveBench-0831,own,0.188,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],MATH level 5,epoch,0.2205,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],OLLv2: BBH,own,0.1981,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],OLLv2: GPQA,own,0.0078000000000000005,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],OLLv2: IFEval,own,0.4476,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.1999,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],OLLv2: MUSR,own,0.0319,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],Qwen::HumanEval,own,0.616,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],Qwen::IFEval,own,0.425,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],Qwen::LCB 2305-2409,own,0.14800000000000002,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],Qwen::MATH,own,0.552,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],Qwen::MBPP,own,0.632,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],Qwen::MMLU-Pro,own,0.24888888888888888,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],Qwen::MMLU-Redux,own,0.3426666666666667,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-1.5B-Instruct [Instruct/chat],Qwen::MultiPL-E,own,0.504,Qwen,Qwen2.5,1.5,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],GPQA diamond,epoch,0.2733333333333334,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],GSM8K,epoch,0.948,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],LiveBench-0831,own,0.444,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],MATH level 5,epoch,0.5476,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],OLLv2: BBH,own,0.4836,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],OLLv2: GPQA,own,0.0962,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],OLLv2: IFEval,own,0.8158,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.4338,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],OLLv2: MUSR,own,0.1016,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],Qwen::Arena-Hard,own,0.6829999999999999,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],Qwen::HumanEval,own,0.835,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],Qwen::IFEval,own,0.81,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],Qwen::LCB 2305-2409,own,0.426,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],Qwen::MATH,own,0.8,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],Qwen::MBPP,own,0.82,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],Qwen::MMLU-Pro,own,0.5966666666666667,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],Qwen::MMLU-Redux,own,0.7333333333333334,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-14B-Instruct [Instruct/chat],Qwen::MultiPL-E,own,0.728,Qwen,Qwen2.5,14.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],GPQA diamond,epoch,0.32666666666666666,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],GSM8K,epoch,0.9590000000000001,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],LiveBench-0831,own,0.507,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],MATH level 5,epoch,0.6254,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],OLLv2: BBH,own,0.5649000000000001,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],OLLv2: GPQA,own,0.1174,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],OLLv2: IFEval,own,0.8345999999999999,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.5185,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],OLLv2: MUSR,own,0.135,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],Qwen::Arena-Hard,own,0.745,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],Qwen::HumanEval,own,0.884,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],Qwen::IFEval,own,0.795,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],Qwen::LCB 2305-2409,own,0.512,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],Qwen::MATH,own,0.831,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],Qwen::MBPP,own,0.84,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],Qwen::MMLU-Pro,own,0.6555555555555556,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],Qwen::MMLU-Redux,own,0.7853333333333334,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-32B-Instruct [Instruct/chat],Qwen::MultiPL-E,own,0.754,Qwen,Qwen2.5,32.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],GPQA diamond,epoch,0.07066666666666666,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],GSM8K,epoch,0.867,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],LiveBench-0831,own,0.268,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],MATH level 5,epoch,0.3678,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],OLLv2: BBH,own,0.258,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],OLLv2: GPQA,own,0.0302,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],OLLv2: IFEval,own,0.6475,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.2505,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],OLLv2: MUSR,own,0.0757,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],Qwen::HumanEval,own,0.7440000000000001,Qwen,Qwen2.5,3.0,2024-09
